crim,zn,indus,chas,nox,rm,age,dis,rad,tax,ptratio,black,lstat
-0.3137205403871115,-0.516046087757837,-0.40857263207469735,-0.3072262061698491,-0.10168283985759657,0.24801268079111013,0.8904742870737735,0.21334193699502904,-0.6218999221050541,-0.6033003159275627,1.1520181645767562,0.367205365779999,-0.016175822400142606
-0.2920892082042174,-0.516046087757837,-0.40857263207469735,-0.3072262061698491,-0.10168283985759657,0.5035001458141698,0.639131233367701,0.12053306848930138,-0.6218999221050541,-0.6033003159275627,1.1520181645767562,0.28993650556921075,-0.12860610979280743
-0.25574412056457224,-0.516046087757837,-0.40857263207469735,-0.3072262061698491,-0.10168283985759657,-0.5298681484690461,0.4515089538406329,0.013396266180881541,-0.6218999221050541,-0.6033003159275627,1.1520181645767562,-1.1895968060933972,2.0281358666542864
-0.27801743554257446,-0.516046087757837,-0.40857263207469735,-0.3072262061698491,-0.10168283985759657,-0.8852669126631354,0.9117145451334414,-0.07386214148236185,-0.6218999221050541,-0.6033003159275627,1.1520181645767562,0.07486650036512202,0.744785269098991
-0.3805414280271314,-0.516046087757837,-0.7390515117998558,-0.3072262061698491,-0.4326782181174655,-0.554132321124868,-0.03701698153173297,-0.257543671223183,-0.5064614172507897,-0.7735331306507591,0.3324192236373122,0.45700160280836005,-0.4439593549185746
-0.37740504512063405,-0.516046087757837,-0.7390515117998558,-0.3072262061698491,-0.4326782181174655,-0.6854443143210773,-0.27773990620797145,-0.24997094945359197,-0.5064614172507897,-0.7735331306507591,0.3324192236373122,0.26317802868687523,-0.20675887054136713
-0.3790359265237721,-0.516046087757837,-0.7390515117998558,-0.3072262061698491,-0.4326782181174655,-0.6725985758562315,-0.9822084651869629,-0.01061270397498128,-0.5064614172507897,-0.7735331306507591,0.3324192236373122,0.45700160280836005,-0.5687295519031172
-0.37457692708051016,-0.516046087757837,-0.5950354862315529,-0.3072262061698491,-0.865518328149603,0.6405213561058671,-2.3486650670256095,0.7581476361232276,-0.7373384269593184,-1.0532013262674391,-0.259513344818953,0.3418499551012321,-1.1075722707484497
-0.36265829495341484,-0.516046087757837,-0.5950354862315529,-0.3072262061698491,-0.865518328149603,-1.3163128033724336,0.9223346741632754,0.8223006370235705,-0.7373384269593184,-1.0532013262674391,-0.259513344818953,0.45700160280836005,2.4531771970411893
-0.38153786828326836,0.3398294825796301,-0.7875621730439158,-0.3072262061698491,-0.9419018769788032,0.2708495491730597,-1.7043772392156777,1.2287750833720217,-0.6218999221050541,-0.992403892437726,-0.7603793642819454,0.45700160280836005,-1.0472438238548245
-0.37685450480882327,0.5028534007391476,-0.8648760394016364,-0.3072262061698491,-0.8230830232444915,-0.5626961467680981,-0.780426013620116,1.2792455528932172,-0.16014590268799678,-0.7431344137359026,0.560085596120491,0.45700160280836005,-0.5070300039437279
-0.3761955533054744,0.5028534007391476,-0.8648760394016364,-0.3072262061698491,-0.8230830232444915,0.19234781411010854,-0.051177153571511896,1.4055292937667967,-0.16014590268799678,-0.7431344137359026,0.560085596120491,0.45700160280836005,-0.8484341693190148
-0.3745090522475472,-0.006596343509344664,-0.7223759719972103,-0.3072262061698491,-1.1965137064094724,-0.6226429262707166,-1.2831121210322607,1.0925091183476174,-0.6218999221050541,-0.3722700673746532,0.1958194001474046,0.45700160280836005,-0.5659873497715888
-0.37162437184662084,-0.516046087757837,-0.0038118023195720676,-0.3072262061698491,-1.1625654624853832,-0.5141678014564556,-1.8318187875736864,0.5715833088905732,-0.6218999221050541,-0.6154598026935053,0.3324192236373122,0.25696444978535915,-0.4165373336032903
-0.3812682543634432,-0.516046087757837,0.30241174678355637,-0.3072262061698491,-0.9588759989408474,-0.12736834323718532,-0.5503232179737118,0.4540340141489654,-0.5064614172507897,-0.05004366807717419,0.1047528511541334,0.35177163754074925,-0.07924647142529613
-0.3786842971807834,-0.516046087757837,0.30241174678355637,-0.3072262061698491,-0.9588759989408474,-0.6383432732833071,-1.1556705726742522,0.2339517877202232,-0.5064614172507897,-0.05004366807717419,0.1047528511541334,0.4485832055869514,-0.5234832167328984
-0.38314141121201856,0.5028534007391476,-0.905806909826312,-0.3072262061698491,-1.052233669732093,-0.027457044066155678,-1.311432465111818,0.6203757321105522,-0.6218999221050541,-0.7613736438848165,0.241352674644041,0.45700160280836005,-0.8498052703847792
-0.38288405247036733,-0.516046087757837,-1.1256208435884587,-0.3072262061698491,-0.5175488279276885,0.11955529614264415,0.16476547003511394,-0.37294162455297525,-0.8527769318135827,-0.8282508210975009,-0.3050466193155878,0.4234282329372655,-0.646882312651677
-0.38262857914074283,0.6251213393587858,0.6374385010003453,-0.3072262061698491,-0.7297253524532461,0.17236555427590236,-0.5538632609836565,-0.1260536841330097,-0.6218999221050541,-0.8282508210975009,-0.12291352132904541,0.4380602090601902,-0.6523667169147336
-0.37508598832773243,-0.516046087757837,-1.204450668110056,-0.3072262061698491,-0.8909795110926694,0.43356223639445,-0.40518145456598,-0.19950047993239645,-0.8527769318135827,-0.7917723607996731,-0.2139800703223166,0.06694919821641643,-0.8594029778451285
-0.3752000557553508,-0.516046087757837,-1.204450668110056,-0.3072262061698491,-0.8909795110926694,2.494589607865395,0.23910637324395204,-0.19950047993239645,-0.8527769318135827,-0.7917723607996731,-0.2139800703223166,0.45700160280836005,-1.1939516378915946
-0.37887283838345825,-0.516046087757837,-1.204450668110056,-0.3072262061698491,-0.8909795110926694,2.1391908436713067,-1.1450504436444182,-0.19950047993239645,-0.8527769318135827,-0.7917723607996731,-0.2139800703223166,0.42322779490818396,-1.2817021061005036
-0.38012380926320644,-0.516046087757837,-1.204450668110056,-0.3072262061698491,-0.8909795110926694,1.562559917027081,-0.2387994330985799,-0.19950047993239645,-0.8527769318135827,-0.7917723607996731,-0.2139800703223166,0.45700160280836005,-0.9224736268702819
-0.3734305965682466,-0.516046087757837,-0.34490238919186866,-0.3072262061698491,-0.2544499375159971,-0.22014312103885464,0.7347123946362074,-0.6616946688468734,-0.5064614172507897,-0.13516007543877243,1.1064848900801199,0.4148093976867753,-0.08061757249106032
-0.3740886053655821,-0.516046087757837,-0.34490238919186866,-0.3072262061698491,-0.2544499375159971,-0.6711712715823591,0.9718952763025012,-0.7968419363371333,-0.5064614172507897,-0.13516007543877243,1.1064848900801199,0.42843918366429457,0.4870182687353202
-0.376416146512604,-0.516046087757837,-0.34490238919186866,-0.3072262061698491,-0.2544499375159971,-0.18017860137044353,-0.5255429169040992,-0.5081749456997077,-0.5064614172507897,-0.13516007543877243,1.1064848900801199,0.422826918850022,0.011246198915141389
-0.37496815007606066,-0.516046087757837,-0.12508845542972208,-0.3072262061698491,-0.0252992910283949,-0.5826784066023055,0.8373736419246034,-0.690780804734621,-0.3910229123965254,0.1566676069438501,-0.3050466193155878,0.4374588949729467,0.4513696410254512
-0.36565138654587925,-0.516046087757837,-0.12508845542972208,-0.3072262061698491,-0.0252992910283949,-0.3271909415792434,0.9258747171732203,-0.6070505969867556,-0.3910229123965254,0.1566676069438501,-0.3050466193155878,0.45700160280836005,0.572026534812701
-0.37043844768179557,-0.516046087757837,-0.12508845542972208,-0.3072262061698491,-0.0252992910283949,-0.561268842494227,0.6709916204572033,-0.6435803741593855,-0.3910229123965254,0.1566676069438501,-0.3050466193155878,-0.0640370537881238,0.3896700930660618
-0.3706571554768985,-0.516046087757837,2.245870112873708,-0.3072262061698491,0.26326078232636246,-0.47848519460965894,0.6780717064770927,-0.8458925205265304,-0.8527769318135827,-1.3267897785011475,0.2868859491406774,0.337941413534149,0.2594154918184625
-0.30351480508631784,-0.516046087757837,1.675869843256004,-0.3072262061698491,0.6282044045103216,-0.9766143861909335,0.9010944161036075,-0.8514860081972511,-0.6218999221050541,0.18706632385870658,1.2430847135700274,0.45700160280836005,0.7434141680332267
-0.354533111824139,-0.516046087757837,1.675869843256004,-0.3072262061698491,0.6282044045103216,0.19520242265785065,1.049776222521284,-0.7918508242617209,-0.6218999221050541,0.18706632385870658,1.2430847135700274,0.43836086610381225,-0.04359784371542685
-0.3309664041957868,-0.516046087757837,1.675869843256004,-0.3072262061698491,0.6282044045103216,0.07245425510487398,1.0143757924218373,-0.7019677800760626,-0.6218999221050541,0.18706632385870658,1.2430847135700274,0.3453576206101521,-0.2465208014485292
-0.3340085165009467,-0.516046087757837,1.675869843256004,-0.3072262061698491,0.6282044045103216,0.019643996971614505,1.0249959214516713,-0.7952069168641533,-0.6218999221050541,0.18706632385870658,1.2430847135700274,0.4346527625658107,0.5542022209577665
-0.3591674545858886,-0.516046087757837,1.675869843256004,-0.3072262061698491,0.6282044045103216,-0.21015199112175345,0.8621539429942157,-1.009824736106884,-0.6218999221050541,0.18706632385870658,1.2430847135700274,0.368608431983567,1.5413949883079938
-0.00032641059483897567,-0.516046087757837,1.3256835074004458,-0.3072262061698491,2.7245084668228285,-1.2178288084752764,1.0887166956306755,-1.0959214194077467,-0.5064614172507897,-0.019644951162317677,-1.7165781287112971,0.45700160280836005,1.8512638291707042
-0.12454301115315933,-0.516046087757837,1.3256835074004458,-0.3072262061698491,2.7245084668228285,-2.024255723212869,1.0108357494118925,-1.1242760992154772,-0.5064614172507897,-0.019644951162317677,-1.7165781287112971,0.45700160280836005,2.2447698350450307
-0.18343291310265855,-0.516046087757837,1.3256835074004458,-0.3072262061698491,2.7245084668228285,-0.9894601246557819,1.0887166956306755,-1.0508293034160903,-0.5064614172507897,-0.019644951162317677,-1.7165781287112971,-1.824283825178901,0.5116980879190759
-0.245531786321685,-0.516046087757837,1.3256835074004458,-0.3072262061698491,2.7245084668228285,-1.3091762820030746,1.0887166956306755,-1.0185591822388553,-0.5064614172507897,-0.019644951162317677,-1.7165781287112971,-0.09720954760105636,0.04963702875653903
-0.2803873984601983,-0.516046087757837,1.3256835074004458,3.23611603832241,2.7245084668228285,-1.8686795573608388,0.6639115344373138,-1.010556192186901,-0.5064614172507897,-0.019644951162317677,-1.7165781287112971,-0.08037275315823915,-0.10941069487210872
-0.05334325408101436,-0.516046087757837,1.3256835074004458,3.23611603832241,2.7245084668228285,-0.24155268514693315,0.4727492119003008,-0.9523408935831692,-0.5064614172507897,-0.019644951162317677,-1.7165781287112971,-2.638663537335668,0.28820861419951066
-0.2712431501304644,-0.516046087757837,1.3256835074004458,-0.3072262061698491,0.4669502458708978,0.8874449954856967,0.996675577372114,-0.8956315339677084,-0.5064614172507897,-0.019644951162317677,-1.7165781287112971,0.12156856114103334,-1.1418497973925548
-0.21372017190035839,-0.516046087757837,1.3256835074004458,3.23611603832241,0.4669502458708978,2.113499366741614,1.0249959214516713,-0.8253256966295726,-0.5064614172507897,-0.019644951162317677,-1.7165781287112971,0.38394194120827635,-1.5079337819515974
-0.1697306811982585,-0.516046087757837,1.3256835074004458,-0.3072262061698491,0.4669502458708978,-0.0031928714103350597,0.9506550182428327,-0.7998107874854389,-0.5064614172507897,-0.019644951162317677,-1.7165781287112971,-0.5432843813211861,-0.24926300358005754
-0.37875877095584,-0.516046087757837,-1.2696368691567614,-0.3072262061698491,-0.5260358889087108,-1.023715427228705,0.7276323086163179,-0.41777557957521366,-0.7373384269593184,-1.296391061586291,-0.3050466193155878,0.39787238422941706,0.1456141033600335
-0.38089022925208005,-0.516046087757837,-1.2696368691567614,-0.3072262061698491,-0.5260358889087108,-0.2401253808730621,-0.015776723472065084,-0.2922232947816515,-0.7373384269593184,-1.296391061586291,-0.3050466193155878,0.35888718757313093,0.031812714901604505
-0.374732473572717,1.3179729915367353,-1.1210729690968282,-0.3072262061698491,-0.9588759989408474,0.3350782414972927,-1.4211737984201034,0.2615319846196999,-0.5064614172507897,-0.05004366807717419,-1.4889117562281182,0.31609366836430214,-1.1459631005898472
-0.38528889551048595,2.7444322754325134,-1.5728285019321362,-0.3072262061698491,-1.0861819136561819,2.217692578734258,-1.3185125511317075,0.7269531856519001,-0.6218999221050541,-0.9194469718420704,-1.8531779522012037,0.43024312592602515,-1.3639681700463557
-0.3828095786953107,2.7444322754325134,-1.4121369365611878,-0.3072262061698491,-1.2389490113145838,1.3784376656976136,-1.2441716479228693,1.4414566953441181,-0.8527769318135827,-0.469545961502194,-2.672776893140648,0.45700160280836005,-1.2117759517465292
-0.38303865625656075,2.7444322754325134,-1.4121369365611878,-0.3072262061698491,-1.2389490113145838,1.3598827101372783,-1.0954898415051928,1.4414566953441181,-0.8527769318135827,-0.469545961502194,-2.672776893140648,0.40989866597428676,-0.8635162810424212
-0.38362124857282626,3.3557719685307044,-1.419716727380572,-0.3072262061698491,-1.2474360722956062,0.9331187322495957,-1.9096997337924695,1.589641091789981,-0.7373384269593184,-0.02572469454528898,-0.6693128152886743,0.45700160280836005,-1.1459631005898472
-0.3845385015238398,2.846322224282212,-1.3348230702034674,-0.3072262061698491,-1.1455913405233384,1.8394569461582193,-1.8955395617526904,0.9944079499688232,-0.8527769318135827,-0.3540308372257393,-1.7165781287112971,0.44176831259819177,-1.344772755125657
-0.36283552368392924,-0.516046087757837,-0.03716288192486339,-0.3072262061698491,-0.5175488279276885,-0.7682279622056454,0.12228495391577768,0.17040116241518838,-0.6218999221050541,-0.7856926174167017,0.05921957665749861,0.38213799894654576,0.7050233381918287
-0.3455161288062107,-0.516046087757837,-0.03716288192486339,3.23611603832241,-0.5175488279276885,-1.394814538435386,1.0887166956306755,-0.03608458629087878,-0.6218999221050541,-0.7856926174167017,0.05921957665749861,0.45700160280836005,1.394687174271224
-0.3701443234056227,-0.516046087757837,-0.03716288192486339,3.23611603832241,-0.5175488279276885,-0.5155951057303279,0.8090532978450455,-0.035181022897916206,-0.6218999221050541,-0.7856926174167017,0.05921957665749861,0.42042166250104795,0.5967063539964567
-0.36611614061047293,-0.516046087757837,-0.03716288192486339,3.23611603832241,-0.5175488279276885,-0.7339726596327198,-0.5467831749637673,-0.13177625228843942,-0.6218999221050541,-0.7856926174167017,0.05921957665749861,0.39727107014217355,0.42668982184169557
-0.3679233080381121,-0.516046087757837,-0.03716288192486339,-0.3072262061698491,-0.5175488279276885,-0.1987335569307774,-0.9503480780974608,-0.005793699212514346,-0.6218999221050541,-0.7856926174167017,0.05921957665749861,0.42422998505359,-0.4727524772996228
-0.3799795752431601,-0.516046087757837,0.46310331215450506,-0.3072262061698491,0.00016189191467201212,0.4578264090502719,0.5612502871489178,-0.23138335965550458,-0.5064614172507897,-0.7917723607996731,-0.9425124622684894,0.4157113688176403,-0.4425882538528104
-0.37615595965291265,-0.516046087757837,0.46310331215450506,3.23611603832241,0.00016189191467201212,-0.5284408441951738,0.8692340290141052,-0.46020003221621847,-0.5064614172507897,-0.7917723607996731,-0.9425124622684894,0.45700160280836005,0.6858279232711303
-0.37582035631215127,-0.516046087757837,0.46310331215450506,3.23611603832241,0.00016189191467201212,0.07388155937874376,0.81967342687488,-0.25625286637609357,-0.5064614172507897,-0.7917723607996731,-0.9425124622684894,0.4253323942135365,-0.33152906752590977
-0.3528334128820245,-0.516046087757837,-0.7026685158668109,3.23611603832241,-0.36478173026928706,0.8988634296766727,0.6816117494870372,-0.4720754368094409,-0.16014590268799678,-0.6033003159275627,-0.48717971730213183,0.40488771524725764,-0.4398460517212818
-0.3584802219021385,-0.516046087757837,-0.7026685158668109,-0.3072262061698491,-0.390242913212354,1.947932070972479,-1.8495190026234098,-0.2511757006442086,-0.16014590268799678,-0.6033003159275627,-0.48717971730213183,0.2626769336141722,-1.2337135687987564
-0.3429472549197649,-0.516046087757837,-0.7026685158668109,-0.3072262061698491,-0.390242913212354,1.5568506999315943,0.2709667603334544,-0.12364418175177624,-0.16014590268799678,-0.6033003159275627,-0.48717971730213183,0.24894692862211248,-1.0513571270521171
-0.33834025063240314,-0.516046087757837,-0.7026685158668109,-0.3072262061698491,-0.36478173026928706,1.479776269142513,0.08334448080638589,0.08137865479425624,-0.16014590268799678,-0.6033003159275627,-0.48717971730213183,0.3885520158771429,-1.1226543824718558
-0.378819104140696,0.7066332984385446,-0.895195202679174,-0.3072262061698491,-1.0352595477700486,0.22803042095690396,-1.7964183574742396,0.9599434605515365,-0.3910229123965254,-0.6458585196083618,-0.8514459132752166,0.2817185463768831,-0.8991649087522904
-0.3778688564792143,0.7066332984385446,-0.895195202679174,-0.3072262061698491,-1.0352595477700486,0.40644345519088476,-0.95742816411735,0.9599434605515365,-0.3910229123965254,-0.6458585196083618,-0.8514459132752166,0.3255142557311168,-0.7606837011101057
-0.37658677630102483,0.7066332984385446,-0.895195202679174,-0.3072262061698491,-1.0352595477700486,-0.32290902875762895,-0.1467583148400184,1.0228486834330266,-0.3910229123965254,-0.6458585196083618,-0.8514459132752166,0.4341516674931077,-0.07101986503071084
-0.36855397836105974,0.3805854621195095,-0.7542110934386246,-0.3072262061698491,-1.0097983648269817,-1.0222881229548326,0.03378387866716065,1.7193669789224655,-0.2755844075422611,-0.46346621811922273,0.2868859491406774,0.3791314285103282,0.7598673808223972
-0.36806000041005144,0.3805854621195095,-0.7542110934386246,-0.3072262061698491,-1.0097983648269817,-0.13593216888041673,0.35238774956218194,1.7626519681281967,-0.2755844075422611,-0.46346621811922273,0.2868859491406774,0.24894692862211248,-0.3795176048276569
-0.3788407863790036,0.3805854621195095,-0.7542110934386246,-0.3072262061698491,-1.0097983648269817,0.9074272553199041,-2.2106033896377673,2.1288963300756953,-0.2755844075422611,-0.46346621811922273,0.2868859491406774,0.3486648480899912,-1.2871865103635605
-0.38204787223650405,2.7444322754325134,-1.0907538058192905,-0.3072262061698491,-1.340793743086851,-0.30435407319729507,-1.3185125511317075,2.2638284634247734,-0.968215436667847,-0.5546623688637923,-0.9425124622684894,0.41681377797758684,-0.8703717863712421
-0.3832460515795032,2.7444322754325134,-1.0907538058192905,-0.3072262061698491,-1.340793743086851,-0.6354886647355624,-1.7751780994145714,2.2638284634247734,-0.968215436667847,-0.5546623688637923,-0.9425124622684894,0.43976393230738026,-0.5029167007464354
-0.3851408906663861,3.1519920708313074,-1.074078266016645,-0.3072262061698491,-1.323819621124807,1.6167974794342104,-1.2406316049129245,1.0228486834330266,-0.7373384269593184,-0.9863241490547547,-1.1701788347516675,0.35117032345350574,-1.344772755125657
-0.32894052897304477,0.2990735030397507,-1.0407271864113536,-0.3072262061698491,0.8234068070738345,3.4009278217740198,0.6249710613279225,-0.9284610039120156,-0.5064614172507897,-0.8647292813953287,-2.4906437951541047,0.38484391233914134,-1.069181440907052
-0.32404128582153685,0.2990735030397507,-1.0407271864113536,-0.3072262061698491,0.8234068070738345,1.4440936622957163,1.0887166956306755,-0.8881878926828263,-0.5064614172507897,-0.8647292813953287,-2.4906437951541047,0.32060352401862874,-0.7030974563480092
-0.32468798214671185,0.2990735030397507,-1.0407271864113536,-0.3072262061698491,0.8234068070738345,0.7432872638246414,1.0887166956306755,-0.8382337451004667,-0.5064614172507897,-0.8647292813953287,-2.4906437951541047,0.40719275258169124,-0.8251254512010234
-0.3320703129374485,0.2990735030397507,-1.0407271864113536,-0.3072262061698491,0.21233841644022866,2.820014982308178,-0.07949749765106924,-0.6614365078774554,-0.5064614172507897,-0.8647292813953287,-2.4906437951541047,0.33313090083620145,-0.7510859936497564
-0.3780451425037154,0.2990735030397507,-0.5874556954121685,3.23611603832241,-0.7297253524532461,-0.5726872766852018,-0.2741998631980267,-0.017798184290445662,-0.7373384269593184,-1.1139987600971522,0.05921957665749861,0.4012798307237966,0.10036776818981474
-0.3583887794188412,0.2990735030397507,-0.5874556954121685,-0.3072262061698491,-0.7297253524532461,-0.6640347502130001,-0.9609682071272948,0.20228404213829632,-0.7373384269593184,-1.1139987600971522,0.05921957665749861,0.37432091581238014,0.011246198915141389
-0.37753702396250644,1.1141930938373386,-0.6708333944253966,-0.3072262061698491,-0.8740053891306249,0.7604149151111029,-0.9361879060576821,0.13270966088017794,-0.6218999221050541,-0.9255267152250417,-0.396113168308859,0.45700160280836005,-1.3625970689805915
-0.3767215832609374,1.1141930938373386,-0.6708333944253966,3.23611603832241,-0.8740053891306249,1.3498915802201759,-0.7167052394411119,0.35640614088077077,-0.6218999221050541,-0.9255267152250417,-0.396113168308859,0.38033405668481524,-0.9416690417909809
-0.38081481277101,1.1141930938373386,-0.6708333944253966,3.23611603832241,-0.8740053891306249,0.7204503954426918,-1.4742744435692736,0.3889344230274235,-0.6218999221050541,-0.9255267152250417,-0.396113168308859,0.42242604279185947,-1.2008071432204155
-0.37906986394025355,1.1141930938373386,-0.6708333944253966,-0.3072262061698491,-0.8740053891306249,0.22945772523077626,-1.314972508121763,0.0780655890200602,-0.6218999221050541,-0.9255267152250417,-0.396113168308859,0.45700160280836005,-0.7853635202938615
-0.38321777039910193,0.2990735030397507,-1.1377485088994737,-0.3072262061698491,-0.9088023391528162,2.1391908436713067,-0.16799857289968628,0.3166063247621809,-0.5064614172507897,-1.1565569637779511,-1.625511579718025,0.36089156786394244,-1.2556511858509838
-0.3829415575371832,1.6236428380858308,-0.8360728342879757,-0.3072262061698491,-1.2304619503335612,-0.16019634153623863,-1.3432928522013206,1.4449848952594957,-0.3910229123965254,-0.6884167232891609,-0.8514459132752166,0.45700160280836005,-0.7922190256226825
-0.3825399647754856,1.6236428380858308,-0.8360728342879757,-0.3072262061698491,-1.2304619503335612,0.3479239799621398,-1.6406564650366737,1.4449848952594957,-0.3910229123965254,-0.6884167232891609,-0.8514459132752166,0.20465012419517578,-0.46726807303656603
-0.3791565928934841,2.7444322754325134,-0.8921632863514201,-0.3072262061698491,-1.1795395844474272,1.1800423716294253,-1.4707344005593288,0.4981795399194227,-0.6218999221050541,-0.9802444056717834,0.3324192236373122,0.45700160280836005,-1.2830732071662676
-0.3788615259112978,-0.516046087757837,0.4676511866461356,-0.3072262061698491,-0.9588759989408474,-0.4456571963106082,-0.9538881211074055,0.6642630969115919,-0.6218999221050541,-0.7127356968210461,-1.1246455602550318,0.45700160280836005,-0.34524007818355174
-0.37439969834999576,-0.516046087757837,0.4676511866461356,-0.3072262061698491,-0.9588759989408474,0.5092093629096578,-1.3503729382212097,0.8611968897491976,-0.6218999221050541,-0.7127356968210461,-1.1246455602550318,0.45700160280836005,-0.9115048183441684
-0.38049523543247604,2.33687248003372,-1.3029879487620528,-0.3072262061698491,-1.2728972552386726,0.033917039710332664,-1.7397776693151246,1.6646798802341112,-0.5064614172507897,-0.29323340339602627,-1.6710448542146605,0.16977390713505316,-1.089747956893515
-0.3813483843745801,2.33687248003372,-1.3029879487620528,-0.3072262061698491,-1.2728972552386726,1.0273208143251387,-2.0973220133195376,1.6646798802341112,-0.5064614172507897,-0.29323340339602627,-1.6710448542146605,0.20324705799160722,-1.1212832814060916
-0.3824268400538806,2.33687248003372,-1.3029879487620528,-0.3072262061698491,-1.2728972552386726,0.7846790877669249,-0.7733459276002268,1.6646798802341112,-0.5064614172507897,-0.29323340339602627,-1.6710448542146605,0.39646931802584906,-0.9389268396594523
-0.38194134645699274,0.8289012370581827,-1.312083697745314,-0.3072262061698491,-0.6618288646050672,0.7532783937417439,0.03732392167710513,-0.3339593181708753,-0.2755844075422611,-1.1200785034801233,-0.03184697233577421,0.45700160280836005,-0.7387460840578784
-0.3611961579266708,-0.516046087757837,-0.1417639952323676,-0.3072262061698491,-0.050760473971461814,-0.07883999792554283,0.47982929792019025,-0.2994948287535885,-0.6218999221050541,-0.6215395460764765,-0.03184697233577421,0.42182472870461596,-0.6880153446246029
-0.3517860665011653,-0.516046087757837,-0.1417639952323676,-0.3072262061698491,-0.050760473971461814,0.3507785885098832,0.639131233367701,-0.15341874689130497,-0.6218999221050541,-0.6215395460764765,-0.03184697233577421,0.44487510204894987,-0.4988033975491428
-0.34176792969703323,-0.516046087757837,-0.1417639952323676,-0.3072262061698491,-0.050760473971461814,-0.297217551827936,-0.3697810244665332,0.01851645874100273,-0.6218999221050541,-0.6215395460764765,-0.03184697233577421,0.45028692883414145,-0.025773529860492077
-0.3694721740180866,-0.516046087757837,-0.5237854525293398,-0.3072262061698491,-0.4836005840035993,0.07816347220036074,-0.5290829599140439,0.25021592879354954,-0.5064614172507897,-0.7248951835869887,0.5145523216238562,0.45700160280836005,-0.8292387543983161
-0.3534885935613199,-0.516046087757837,-0.5237854525293398,-0.3072262061698491,-0.4836005840035993,-0.3999834595467078,-0.6848448523516097,0.32796540741656754,-0.5064614172507897,-0.7248951835869887,0.5145523216238562,0.45700160280836005,-0.715437365939887
-0.3598254633832241,-0.516046087757837,-0.5237854525293398,-0.3072262061698491,-0.4836005840035993,-0.8752757827460341,0.17892564207489237,0.32796540741656754,-0.5064614172507897,-0.7248951835869887,0.5145523216238562,0.3991752314184446,-0.16151253537114837
-0.3579824731270767,-0.516046087757837,-0.5237854525293398,-0.3072262061698491,-0.4836005840035993,-0.013184001327437519,-1.4282538844399928,0.6269158100024719,-0.5064614172507897,-0.7248951835869887,0.5145523216238562,0.45700160280836005,-0.9279580311333387
-0.38025201728102537,-0.516046087757837,-1.1513921323743654,-0.3072262061698491,-0.7636735963773349,0.016789388423869858,-1.8424389166035202,0.5403028047627734,-0.6218999221050541,0.14450812017790748,-0.7148460897853106,0.23962656026983833,-0.7647970043073985
-0.3818555602097756,0.9104131961379416,-0.7238919301610872,-0.3072262061698491,-0.9512376440579277,-0.8781303912937762,-1.4459540994897162,1.1539084022408366,-0.968215436667847,-0.6215395460764765,-0.7148460897853106,0.42813852662067253,-0.06690656183341831
